text,dim_1,dim_2,group_size,group_texts,group_min_sim,cluster,most_frequent,cluster_name
group_2280,-3.2271735737091647,-0.7916483748680808,1,,1,7,lost husband's glove,Inaccessibility
group_2281,2.5626874537254922,-2.6876494814242666,3,,0.7590019829514554,3,losing team members,Competitive loss
group_2282,0.5310560158017099,1.095197008617904,1,,0.9999999932921207,1,lose world peace,Emotional Distress
group_2283,1.5767618503137704,-1.042833077458677,1,,0.9999999932921207,3,reviewing papers,Competitive loss
group_2284,-0.5406727710062632,3.071615235399725,2,,0.7553692654931777,1,diet restrictions,Emotional Distress
group_2285,-0.9395066595472807,-1.5421730266958522,1,,0.9999999932921207,7,should have been,Inaccessibility
group_2286,2.4129025943144553,0.4587520552740051,1,,0.9999999932921207,4,connection osiris,Mourning
group_2287,2.1629514067118327,-2.9227536789219366,2,,0.7473632160664906,3,lost baseball joy,Competitive loss
group_2288,1.5681261042028476,-0.5466197664068487,1,,1,3,glass,Competitive loss
group_2289,3.123013181295226,2.9773696967923162,4,,0.7948010235905252,4,brother-in-law,Mourning
group_2290,-0.9048062227164667,1.2134519383870437,1,,1,2,clogs,Deprivation
group_2291,-3.063676092134693,-1.3649161927640652,1,,1,7,lost cryptocurrency key,Inaccessibility
group_2292,2.1223125694985008,-2.727241250431992,3,,0.8104577196757248,3,fantasy football,Competitive loss
group_2293,-0.5516570566820368,1.2582268853330447,1,,0.9999999932921207,1,overseas situation worsened,Emotional Distress
group_2294,-2.500650148495774,-2.1812616985702356,1,,1,5,no credit card,Financial
group_2295,2.8163851784424487,2.9841690929389593,2,,0.9999999932921207,4,stepmother,Mourning
group_2296,0.411854922689745,3.192682815039224,1,,1,4,access to medicine,Mourning
group_2297,2.250978952616312,-2.697833625047714,1,,1,3,my baseball team,Competitive loss
group_2298,0.06761653616469748,-2.2317511801764307,2,,0.8241258737342677,5,lost award nominations,Financial
group_2299,-0.31275675410737497,-2.9226908429304497,1,,1,5,business staff shortage,Financial
group_2300,-2.3566256745826033,0.3513567946201852,1,,1,7,microwave spoiled,Inaccessibility
group_2301,-2.0678853249602924,0.6766518530774054,1,,1,6,library caught fire,Material deprivation
group_2302,-2.6655276321177372,-0.5434184745498618,2,,0.7998236937128138,7,lost a resource,Inaccessibility
group_2303,1.9359917760904897,-1.317243619461912,2,,0.7428195391303295,3,helping others,Competitive loss
group_2304,-3.581745935293254,0.8106897140052693,3,,0.8369829260379718,6,car battery,Material deprivation
group_2305,-1.7505541188848481,-3.1107745543241583,1,,0.9999999932921207,5,wages,Financial
group_2306,-3.644565978627739,0.7595829692883489,4,,0.7723686169872592,6,car depreciated,Material deprivation
group_2307,1.4323689925023262,-2.3205149207062914,3,,0.7790655180140154,3,lost athletic event,Competitive loss
group_2308,-2.4998836498875963,-0.7018180573483657,2,,0.7815994419937348,7,lost grocery,Inaccessibility
group_2309,1.529736824859817,2.3375494730567414,2,,0.8221753229243206,4,aging and loss,Mourning
group_2310,0.9601602223470445,-0.9521799749846283,1,,0.999999995256813,3,rewriting an essay,Competitive loss
group_2311,1.4695632554871758,-1.2135046623960877,2,,0.8369259472640341,3,an exam,Competitive loss
group_2312,1.4055059624290616,2.9616227470507344,1,,1,4,life loss ducks,Mourning
group_2313,-1.3928078422275736,1.3088110677403613,2,,0.7796541513944893,2,rain ruined party,Deprivation
group_2314,0.3426480708465127,2.1183594819269973,1,,0.9999999932921207,1,vaseline,Emotional Distress
group_2315,-2.1523264599043044,0.28907782816320454,3,,0.7826156099662211,7,ruined clothing,Inaccessibility
group_2316,2.477641727001174,-2.1841401309712736,1,,0.9999999932921207,3,losing to lupus,Competitive loss
group_2317,1.4488115679153188,-3.3205014774598705,1,,1,3,las vegas,Competitive loss
group_2318,2.3335411204062275,-0.0969729486810615,2,,0.8138295622839635,3,at a bar,Competitive loss
group_2319,1.1884137682234721,1.5942053286587297,1,,1,4,body image,Mourning
group_2320,1.8632228309367784,-0.9115901228974856,1,,1,3,birth certificate,Competitive loss
group_2321,2.555526184045789,3.375844881905922,1,,1,4,visited mom's grave,Mourning
group_2322,2.6010893562331545,-0.2076555507420075,1,,1,3,vince,Competitive loss
group_2323,2.671165490300438,-0.20758524189480346,2,,0.7442440078771961,3,martin,Competitive loss
group_2324,2.728166192917332,-0.1860848082622619,1,,1,3,james,Competitive loss
group_2325,-0.16834478307231157,-2.474625748586017,1,,1,5,youtuber stepped down,Financial
group_2326,1.2062738490687974,-3.405753933080441,2,,0.774247132047861,3,failed euro bet,Competitive loss
group_2327,1.0289017732140493,-2.8449814849031085,1,,0.9999999932921207,3,no rare cards,Competitive loss
group_2328,-2.9151266271964684,-0.44938691631426936,3,,0.765821940232085,7,lost gym water,Inaccessibility
group_2329,-2.281336588702224,1.3606999605949457,1,,1,6,birdhouse destroyed,Material deprivation
group_2330,-0.7319643338363082,-0.8092571338356894,5,,1,2,i haven't,Deprivation
group_2331,-2.390896756608033,0.411482455973449,1,,0.9999999932921207,7,straw for cup,Inaccessibility
group_2332,1.7174359847424985,-2.180289103567112,1,,0.9999999932921207,3,cooking contest,Competitive loss
group_2333,-0.591606503871051,2.043077140465631,1,,1,1,sleepless with baby,Emotional Distress
group_2334,-2.584692922607119,-2.7783564070439652,1,,0.9999999932921207,5,eroding purchasing power,Financial
group_2335,-2.795910992098508,2.995248102308197,1,,0.999999995256813,6,my chihuahua died,Material deprivation
group_2336,-2.4808863862903907,-2.2438007215093596,1,,1,5,facebook ad loss,Financial
group_2337,-2.3140054837641535,-0.12210198744328621,1,,0.9999999932921207,7,tooth injury denied,Inaccessibility
group_2338,0.2663699664255831,-2.826209469099742,1,,1,5,office power struggle,Financial
group_2339,-0.3651132416255213,3.083048980325261,1,,0.999999995256813,1,food aversion illness,Emotional Distress
group_2340,2.922050304230768,1.3954590992653855,1,,1,4,delayed relationship milestone,Mourning
group_2341,2.7197457614243348,-0.2837888570056405,1,,0.9999999932921207,3,finley,Competitive loss
group_2342,-0.3751558476781123,-2.067498684907032,1,,1,5,son didn't graduate,Financial
group_2343,2.7423505017745016,0.03564439473435849,1,,1,4,o'malley,Mourning
group_2344,0.5373780930811466,3.030724856964882,1,,1,4,m health,Mourning
group_2345,-0.3910170812446871,0.5563136311521344,1,,0.9999999932921207,2,c cheat,Deprivation
group_2346,2.768445280188766,-2.677019839259629,1,,1,3,carolina panthers losing,Competitive loss
group_2347,-2.3748670803731726,0.37230324308600166,2,,0.7633017380319214,7,my coffee mug,Inaccessibility
group_2348,-2.681698354835037,2.6782014239296164,1,,1,6,rehoming,Material deprivation
group_2349,-0.05269776543916216,2.58855680526071,1,,1,1,broken ribs injury,Emotional Distress
group_2350,1.1157316027683624,2.4918411865705563,1,,1,4,unexpected c-section,Mourning
group_2351,-0.22683931782683814,3.361133247229479,1,,1,1,son lost weight,Emotional Distress
group_2352,2.5163229123944455,2.7957229568464204,1,,1,4,my nanny,Mourning
group_2353,-2.5713687451093237,0.6920306571894829,1,,0.999999995256813,6,breaking my ipad,Material deprivation
group_2354,-1.6303000649286599,-1.3008481045828506,1,,1,7,government wastes money,Inaccessibility
group_2355,-2.881291125187753,-2.626962566935682,1,,1,5,corrupt financial regulators,Financial
group_2356,-2.80103237787016,-0.4974945780181748,1,,0.9999999932921207,7,lost microfiber cloth,Inaccessibility
group_2357,-1.8711532142125278,-0.5980133804073517,2,,0.7948640645235203,7,kicked out again,Inaccessibility
group_2358,1.4102305359150444,-0.677832922863858,1,,1,3,already mentioned,Competitive loss
group_2359,-2.2913783684657174,1.625082220195997,1,,1,6,at a field,Material deprivation
group_2360,1.3517699176643954,-3.4519282788062555,2,,0.7719970665944849,3,bet with husband,Competitive loss
group_2361,2.617952937044691,-2.7694183427432577,1,,1,3,jets lose rodgers,Competitive loss
group_2362,-0.31362294241762856,-0.7769138450000186,2,,0.7439193322410426,2,no example,Deprivation
group_2363,-1.222666976568585,-1.9363316923229656,2,,0.786073995157966,7,missed attendance target,Inaccessibility
group_2364,2.6124266955041104,2.510567028620712,3,,0.7793621472584178,4,adult child situation,Mourning
group_2365,-0.39167747294290256,-0.2005278086921377,1,,0.9999999932921207,2,no community,Deprivation
group_2366,-0.04465879657434424,-2.543166311472846,1,,0.9999999932921207,5,fewer job offers,Financial
group_2367,2.0151070337688304,2.538362939777184,1,,1,4,friend went prison,Mourning
group_2368,2.818147788748523,2.727296269161013,1,,1,4,in-laws went nc,Mourning
group_2369,1.9557765529981532,-0.3322537713145004,1,,1,3,air,Competitive loss
group_2370,-2.437475369913173,0.9599205835027097,1,,0.999999995256813,6,my furnace died,Material deprivation
group_2371,-2.4109659977539732,0.8010544121723293,1,,1,6,water heater burst,Material deprivation
group_2372,-1.2645450715772681,-1.28581930535672,1,,0.9999999932921207,7,long trolley ride,Inaccessibility
group_2373,-1.2593811657340372,-1.4255057577104675,1,,0.9999999932921207,7,flight to portland,Inaccessibility
group_2374,2.5264619012879264,0.963431696467217,1,,1,4,talking to kathryn,Mourning
group_2375,-1.407250581938565,-0.5819869390802759,2,,0.7857162824198608,7,canceled streaming service,Inaccessibility
group_2376,0.9674777587672947,2.746229380443855,2,,0.7565802055568376,4,heart attack loss,Mourning
group_2377,2.745184367751644,2.691198165234171,1,,1,4,family vehicle,Mourning
group_2378,-1.8331936184311024,-2.1690483655382717,1,,0.999999995256813,5,failed home purchase,Financial
group_2379,-0.7718785770744347,2.580791098414402,2,,0.7748632059427041,1,dinner,Emotional Distress
group_2380,1.785503716739994,-2.0045820832070107,1,,1,3,holiday prize,Competitive loss
group_2381,1.58713781673157,-2.1569158211296755,1,,1,3,marathon finish,Competitive loss
group_2382,-2.1343027593129147,-3.3261792863369415,1,,0.9999999932921207,5,car insurance hike,Financial
group_2383,3.252825223664477,2.217066706002943,1,,1,4,husband's cancer returned,Mourning
group_2384,1.723417046984419,3.207101199537615,2,,0.8256440123286024,4,friend hospitalized,Mourning
group_2385,2.058601823244814,3.4368915315393034,1,,1,4,carol died,Mourning
group_2386,3.0555193804136214,1.5143875311868866,1,,1,4,mike and jennifer,Mourning
group_2387,-0.14494825398822048,1.0141413458962547,1,,1,2,devon's situation,Deprivation
group_2388,2.5527890902682104,-0.10352203007648579,1,,1,3,melanie,Competitive loss
group_2389,-1.0882257892957048,-3.101968785153544,1,,1,5,side hustle,Financial
group_2390,-3.5790242134251096,0.8927967448987534,1,,0.9999999932921207,6,mechanic caused loss,Material deprivation
group_2391,-2.374363289747757,-0.1398525473741709,1,,0.9999999932921207,7,data corruption,Inaccessibility
group_2392,-1.3462162849397938,-0.5486514067314965,1,,1,7,connection timeout,Inaccessibility
group_2393,-0.4354537426967867,-1.9429718333581856,1,,1,5,code rollback,Financial
group_2394,0.40531138972902003,3.0126360782313126,1,,1,4,medication limits abilities,Mourning
group_2395,-2.737311386724317,2.8689276616139554,1,,1,6,neigh killed,Material deprivation
group_2396,-0.22111544702405,-1.3070577222273108,1,,1,5,losing important reminders,Financial
group_2397,-2.031188225316757,-2.9386511613300583,1,,1,5,excess social benefits,Financial
group_2398,-1.7122085945611807,-2.7711081399970365,2,,0.798977296138509,5,a business deal,Financial
group_2399,-0.506197904415155,3.1066457060467605,1,,1,1,having zero sugar,Emotional Distress
group_2400,0.791693153541283,0.7364127503234528,1,,1,4,suspecting,Mourning
group_2401,-0.3092127940402115,0.4689759293885972,2,,0.7620684851857186,2,boring,Deprivation
group_2402,-2.7859866249502367,1.230975878202643,2,,0.7646292698023689,6,lawnmower quit working,Material deprivation
group_2403,-2.4714111706044433,-3.313966889250369,1,,0.999999995256813,5,bidenflation,Financial
group_2404,0.2045757624735621,2.610087500670746,1,,1,1,developed piriformis syndrome,Emotional Distress
group_2405,1.7698532669641422,-0.8701602530986708,1,,1,3,standards,Competitive loss
group_2406,1.1945852211970356,-1.3221945532341826,1,,0.9999999932921207,3,son school bag,Competitive loss
group_2407,2.528571214964567,2.7501052406604702,1,,1,4,daughter hair pack,Mourning
group_2408,1.7815569621825316,3.4444131582329596,1,,0.9999999932921207,4,lawn dies,Mourning
group_2409,0.2528432681797542,3.065789764370615,1,,1,4,can't smoke,Mourning
group_2410,-2.892950323003308,-0.4865561601892467,1,,1,7,lost sleep aid,Inaccessibility
group_2411,-2.3827726888232297,1.605320724866635,1,,1,6,a jade plant,Material deprivation
group_2412,-3.6754152323804017,0.6496318203914945,1,,1,6,car prices fell,Material deprivation
group_2413,-2.0142364669943804,-3.3833268235271046,1,,0.9999999932921207,5,property tax increase,Financial
group_2414,-2.563375252847058,2.7735620766240707,1,,0.9999999932921207,6,put down stray,Material deprivation
group_2415,-3.0454039212249073,-0.48575441345624953,1,,1,7,lost my knife,Inaccessibility
group_2416,-0.00334728758627581,-1.5172134748507577,1,,1,5,failed performance evaluations,Financial
group_2417,-2.0813950378575012,0.617869430307571,1,,0.9999999932921207,6,campfire destroys clothes,Material deprivation
group_2418,2.899986720257022,2.5029173363018615,1,,1,4,family feud,Mourning
group_2419,0.32809381915759417,-2.8204421196001657,1,,1,5,with my boss,Financial
group_2420,-0.23976030818256772,0.21415954374094925,1,,0.999999995256813,2,delete social media,Deprivation
group_2421,-0.07539922133817333,0.12127875260186799,1,,1,2,forget page number,Deprivation
group_2422,-1.3150643331415253,-0.6561190588052407,1,,1,7,frustrated at dmv,Inaccessibility
group_2423,0.41381527984623645,1.5756116695716647,1,,1,1,public speaking anxiety,Emotional Distress
group_2424,2.165456490715768,-0.38739816366249896,1,,1,3,sf,Competitive loss
group_2425,2.038804151281052,0.6412662911538871,1,,1,4,social media time,Mourning
group_2426,1.8266278768991782,-0.6820933645464241,1,,1,3,a tripod,Competitive loss
group_2427,1.7598446232000502,-2.7244298735051493,7,,0.7516455063221787,3,shooting,Competitive loss
group_2428,1.0115148008827906,2.909933951343509,3,,0.758096042723493,4,doctor loses practice,Mourning
group_2429,1.7379874785171507,-0.4995602152653424,1,,1,3,saw,Competitive loss
group_2430,-1.0544463545613534,-0.6098428909056968,1,,1,7,lost interactive features,Inaccessibility
group_2431,-3.076309596933392,2.8775935750325248,1,,1,6,wanted kitten denied,Material deprivation
group_2432,-1.0093198739270244,-1.5606985381946599,1,,0.999999995256813,7,missed big show,Inaccessibility
group_2433,0.20809264617713322,-1.7133475176462625,1,,1,5,class registration failure,Financial
group_2434,0.7506477212632116,0.8244685367329863,1,,1,4,lost sense safety,Mourning
group_2435,0.8894194203757528,1.219044351139436,1,,1,1,consciousness,Emotional Distress
group_2436,-1.8440447222421485,-0.349993582573823,1,,1,7,closet,Inaccessibility
group_2437,0.037789164076626,-0.8535760814243654,2,,0.7674544002227383,2,ended the hike,Deprivation
group_2438,2.552317773182381,2.4747212760042334,1,,1,4,parent not relocating,Mourning
group_2439,-1.8703426304503667,-0.4961793045750653,1,,1,7,cluttered living space,Inaccessibility
group_2440,-1.9745467519188542,0.800105416678069,1,,0.9999999932921207,6,cooling system,Material deprivation
group_2441,-3.563342186631239,0.8681032316464584,1,,0.9999999932921207,6,oil leak,Material deprivation
group_2442,0.08025775669593627,2.5980206137722095,1,,1,1,3rd degree burn,Emotional Distress
group_2443,-2.134871207384593,0.7566689720754416,1,,1,6,dead smoke alarm,Material deprivation
group_2444,1.993965220735951,0.10723775241344433,1,,1,4,right to choose,Mourning
group_2445,-2.672171575251186,-0.70668860607671935,1,,1,7,lost gymshark joggers,Inaccessibility
group_2446,2.3820130405549684,-0.38888404818821387,1,,1,3,id,Competitive loss
group_2447,1.921967047133088,-0.11776812984605864,1,,1,4,brush,Mourning
group_2448,1.930933374128371,0.32145226361058143,1,,1,4,electric shaver,Mourning
group_2449,2.0839257282684085,-2.517490999051244,1,,1,3,fighter's career loss,Competitive loss
group_2450,-3.0623909638307865,2.892671426977168,1,,1,6,cat ran away,Material deprivation
group_2451,0.21741233459225304,-1.462330477034389,1,,1,5,surgery failed again,Financial
