word,text,cluster,cluster_name,frequency,group_dim_1,group_dim_2,orig
misplacing an item,group_3,1,Competitive Failure,2,0.931204890873355,1.2013438260655211,Experiment
misplacing an object,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplacing belongings,group_3,1,Competitive Failure,2,0.931204890873355,1.2013438260655211,Experiment
misplacing household items,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplacing important documents,group_140,3,Deprivation,1,3.0780688758266415,0.33518642521983344,Experiment
misplacing items,group_3,1,Competitive Failure,3,0.931204890873355,1.2013438260655211,Experiment
misplacing keys,group_47,3,Deprivation,1,3.126525485080937,0.051740670849849665,Experiment
misplacing something,group_3,1,Competitive Failure,5,0.931204890873355,1.2013438260655211,Experiment
misplacing something physically,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misplacing things,group_3,1,Competitive Failure,1,0.931204890873355,1.2013438260655211,Experiment
misreading directions,group_1629,3,Deprivation,1,1.177249568283298,0.7517667867635417,Experiment
miss,group_1174,8,Separation,7,0.5724287118665046,-1.7589365313809313,Experiment
miss friends,group_1178,7,Separation,1,-0.13497784500382104,-2.6034689279624934,Experiment
miss old home,group_1174,8,Separation,1,0.5724287118665046,-1.7589365313809313,Experiment
miss opportunity,group_1210,5,Career and Life Setbacks,1,0.42284510557996513,1.9408705575123772,Experiment
miss place,group_1174,8,Separation,1,0.5724287118665046,-1.7589365313809313,Experiment
miss placing something,group_1237,1,Competitive Failure,1,0.7110464572509309,1.7895059599632868,Experiment
miss your turn,group_626,1,Competitive Failure,1,0.7227594380471992,1.9238127042473099,Experiment
miss-placed cash,group_553,2,Financial,1,-1.418287319401081,3.173336631864028,Experiment
missed,group_124,3,Deprivation,12,1.306974983539933,0.7244649758258392,Experiment
missed a date,group_276,1,Competitive Failure,1,0.9889482738685333,2.0910627937022888,Experiment
missed a deadline,group_899,1,Competitive Failure,3,0.5292623109496296,2.226767049609009,Experiment
missed a deal,group_1220,5,Career and Life Setbacks,1,-0.7045846126919728,2.777272591140487,Experiment
missed a meal,group_276,1,Competitive Failure,1,0.9889482738685333,2.0910627937022888,Experiment
missed acting role,group_618,5,Career and Life Setbacks,2,0.1305280770896582,2.0741954289654387,Experiment
missed ai opportunity,group_745,2,Financial,1,-3.160338646136723,0.8540157664204092,Experiment
missed an opportunity,group_83,5,Career and Life Setbacks,1,0.3978292627343589,2.0335129010050497,Experiment
missed appointment,group_865,1,Competitive Failure,6,0.9354507546945262,2.0789248130954223,Experiment
missed attendance target,group_2448,5,Career and Life Setbacks,1,-0.14776496475784828,2.572791552673773,Experiment
missed australian trip,group_1429,1,Competitive Failure,1,1.1975310251474243,1.9701799750931708,Experiment
missed beach trip,group_1858,1,Competitive Failure,1,1.486143420474586,1.720824669103502,Experiment
missed big opportunity,group_83,5,Career and Life Setbacks,1,0.3978292627343589,2.0335129010050497,Experiment
missed big sale,group_1220,5,Career and Life Setbacks,1,-0.7045846126919728,2.777272591140487,Experiment
missed big show,group_1902,1,Competitive Failure,1,1.0261904165842748,2.055502199849219,Experiment
missed bike training,group_637,1,Competitive Failure,1,0.9823351188702953,2.0480729847700108,Experiment
missed bill payment,group_1255,2,Financial,2,-1.4575238043554886,3.2592846089463885,Experiment
missed birthday due,group_353,3,Deprivation,1,1.4031276331472022,-1.0079620528671278,Experiment
missed bonus,group_1938,5,Career and Life Setbacks,1,-0.34071608348132343,2.6367845653394193,Experiment
missed book deal,group_1220,5,Career and Life Setbacks,1,-0.7045846126919728,2.777272591140487,Experiment
missed bus,group_1266,1,Competitive Failure,1,1.3088785627822064,1.8149186853674475,Experiment
missed business chance,group_268,5,Career and Life Setbacks,1,-0.6967614339078478,2.469882967060547,Experiment
missed business chances,group_268,5,Career and Life Setbacks,1,-0.6967614339078478,2.469882967060547,Experiment
missed business deal,group_1220,5,Career and Life Setbacks,2,-0.7045846126919728,2.777272591140487,Experiment
missed business opportunities,group_268,5,Career and Life Setbacks,1,-0.6967614339078478,2.469882967060547,Experiment
missed business opportunity,group_268,5,Career and Life Setbacks,1,-0.6967614339078478,2.469882967060547,Experiment
missed car purchase,group_710,3,Deprivation,1,3.8226448037200997,-1.366099062391525,Experiment
missed career advancement,group_1301,5,Career and Life Setbacks,1,-0.46980160525716985,2.291156384921141,Experiment
missed career chance,group_415,5,Career and Life Setbacks,3,-0.1418549648968297,2.3615501409093613,Experiment
missed career opportunity,group_415,5,Career and Life Setbacks,3,-0.1418549648968297,2.3615501409093613,Experiment
missed chance,group_267,5,Career and Life Setbacks,3,0.27698687478889683,2.1195130748115303,Experiment
missed chances,group_267,5,Career and Life Setbacks,1,0.27698687478889683,2.1195130748115303,Experiment
missed cheaper deal,group_1220,5,Career and Life Setbacks,1,-0.7045846126919728,2.777272591140487,Experiment
missed childhood,group_993,4,Emotional Turmoil,1,-1.1385580067682075,-1.6728452507538742,Experiment
missed childhood moments,group_993,4,Emotional Turmoil,2,-1.1385580067682075,-1.6728452507538742,Experiment
missed class chance,group_1543,1,Competitive Failure,1,0.9904688233142346,2.1151908834468744,Experiment
missed class spot,group_1543,1,Competitive Failure,1,0.9904688233142346,2.1151908834468744,Experiment
missed class spots,group_1543,1,Competitive Failure,1,0.9904688233142346,2.1151908834468744,Experiment
missed clothing sale,group_765,3,Deprivation,1,3.5287192028966508,0.04593726053227837,Experiment
missed college chance,group_1472,1,Competitive Failure,1,0.44835661379363145,2.5892241527001985,Experiment
missed college work,group_1472,1,Competitive Failure,1,0.44835661379363145,2.5892241527001985,Experiment
missed concert tickets,group_1192,1,Competitive Failure,2,1.2577833004989714,2.001978100692536,Experiment
missed coupon,group_1938,5,Career and Life Setbacks,1,-0.34071608348132343,2.6367845653394193,Experiment
missed creative opportunity,group_83,5,Career and Life Setbacks,1,0.3978292627343589,2.0335129010050497,Experiment
missed daughter's pickup,group_2137,1,Competitive Failure,1,1.240950742334486,2.0051954502360623,Experiment
missed deadline,group_899,1,Competitive Failure,4,0.5292623109496296,2.226767049609009,Experiment
missed deal,group_1220,5,Career and Life Setbacks,1,-0.7045846126919728,2.777272591140487,Experiment
missed desired thing,group_1237,1,Competitive Failure,1,0.7110464572509309,1.7895059599632868,Experiment
missed discount,group_1938,5,Career and Life Setbacks,1,-0.34071608348132343,2.6367845653394193,Experiment
missed doctor's appointment,group_865,1,Competitive Failure,2,0.9354507546945262,2.0789248130954223,Experiment
missed dream home,group_1595,8,Separation,1,1.5809858720561598,-2.412801344186154,Experiment
missed dream job,group_150,5,Career and Life Setbacks,1,-1.4323105087986865,1.8765161852769483,Experiment
missed educational chance,group_83,5,Career and Life Setbacks,1,0.3978292627343589,2.0335129010050497,Experiment
missed event,group_1423,1,Competitive Failure,4,1.052965919296317,2.068364206376834,Experiment
missed event opportunity,group_83,5,Career and Life Setbacks,1,0.3978292627343589,2.0335129010050497,Experiment
missed event tickets,group_1192,1,Competitive Failure,1,1.2577833004989714,2.001978100692536,Experiment
missed events,group_1423,1,Competitive Failure,1,1.052965919296317,2.068364206376834,Experiment
missed family dinner,group_291,7,Separation,1,-0.20646809930483712,-3.2590874353558714,Experiment
missed family event,group_291,7,Separation,1,-0.20646809930483712,-3.2590874353558714,Experiment
missed family gathering,group_291,7,Separation,1,-0.20646809930483712,-3.2590874353558714,Experiment
missed family moments,group_291,7,Separation,1,-0.20646809930483712,-3.2590874353558714,Experiment
missed family time,group_291,7,Separation,3,-0.20646809930483712,-3.2590874353558714,Experiment
missed family visit,group_291,7,Separation,2,-0.20646809930483712,-3.2590874353558714,Experiment
missed financial chance,group_1214,5,Career and Life Setbacks,1,-0.8780429572514303,2.8272178955806626,Experiment
missed financial gain,group_1214,5,Career and Life Setbacks,3,-0.8780429572514303,2.8272178955806626,Experiment
missed financial meeting,group_276,1,Competitive Failure,1,0.9889482738685333,2.0910627937022888,Experiment
missed flight,group_1959,1,Competitive Failure,1,1.2595569454831816,2.005205764097083,Experiment
missed flight connection,group_1959,1,Competitive Failure,1,1.2595569454831816,2.005205764097083,Experiment
missed food discounts,group_1938,5,Career and Life Setbacks,1,-0.34071608348132343,2.6367845653394193,Experiment
missed freelance opportunity,group_415,5,Career and Life Setbacks,1,-0.1418549648968297,2.3615501409093613,Experiment
missed friendship chance,group_221,7,Separation,1,-0.4944195303618044,-2.8856119430534877,Experiment
missed game time,group_1416,1,Competitive Failure,1,1.4377072222481508,2.143546057842314,Experiment
missed good deal,group_1220,5,Career and Life Setbacks,1,-0.7045846126919728,2.777272591140487,Experiment
missed graduation,group_911,1,Competitive Failure,1,0.4311021988882229,2.5984652539419932,Experiment
missed graduation chance,group_911,1,Competitive Failure,1,0.4311021988882229,2.5984652539419932,Experiment
missed great chance,group_267,5,Career and Life Setbacks,3,0.27698687478889683,2.1195130748115303,Experiment
missed great vacation,group_294,1,Competitive Failure,1,1.1700381498901942,1.7687887398086481,Experiment
missed home buying,group_584,2,Financial,1,-1.1537045542614597,2.946679926765149,Experiment
missed hotel booking,group_1429,1,Competitive Failure,1,1.1975310251474243,1.9701799750931708,Experiment
missed hotel reservation,group_1429,1,Competitive Failure,1,1.1975310251474243,1.9701799750931708,Experiment
missed internship,group_1334,5,Career and Life Setbacks,1,-0.0629693669684337,2.389110607555665,Experiment
missed internship opportunity,group_1334,5,Career and Life Setbacks,1,-0.0629693669684337,2.389110607555665,Experiment
missed investment chance,group_1214,5,Career and Life Setbacks,1,-0.8780429572514303,2.8272178955806626,Experiment
missed investment opportunity,group_1214,5,Career and Life Setbacks,2,-0.8780429572514303,2.8272178955806626,Experiment
missed investments,group_1214,5,Career and Life Setbacks,1,-0.8780429572514303,2.8272178955806626,Experiment
missed japan trip,group_1429,1,Competitive Failure,1,1.1975310251474243,1.9701799750931708,Experiment
missed job,group_415,5,Career and Life Setbacks,2,-0.1418549648968297,2.3615501409093613,Experiment
missed job chance,group_415,5,Career and Life Setbacks,24,-0.1418549648968297,2.3615501409093613,Experiment
missed job opportunities,group_415,5,Career and Life Setbacks,1,-0.1418549648968297,2.3615501409093613,Experiment
missed job opportunity,group_415,5,Career and Life Setbacks,18,-0.1418549648968297,2.3615501409093613,Experiment
missed job promotion,group_123,5,Career and Life Setbacks,2,-0.41046127328101,2.3664675367239782,Experiment
missed justice chance,group_1164,5,Career and Life Setbacks,1,0.23971435402454722,2.086584242511098,Experiment
missed key opportunity,group_83,5,Career and Life Setbacks,1,0.3978292627343589,2.0335129010050497,Experiment
missed last chance,group_267,5,Career and Life Setbacks,1,0.27698687478889683,2.1195130748115303,Experiment
missed lawsuit opportunity,group_1164,5,Career and Life Setbacks,1,0.23971435402454722,2.086584242511098,Experiment
missed leadership opportunity,group_83,5,Career and Life Setbacks,1,0.3978292627343589,2.0335129010050497,Experiment
missed life chance,group_267,5,Career and Life Setbacks,2,0.27698687478889683,2.1195130748115303,Experiment
missed life chances,group_267,5,Career and Life Setbacks,6,0.27698687478889683,2.1195130748115303,Experiment
missed life events,group_1939,5,Career and Life Setbacks,2,-0.6216269389289324,0.9982020735978535,Experiment
missed life experiences,group_1939,5,Career and Life Setbacks,1,-0.6216269389289324,0.9982020735978535,Experiment
missed lottery jackpot,group_121,1,Competitive Failure,1,3.0415642566392957,3.236925928653332,Experiment
missed love chance,group_473,5,Career and Life Setbacks,1,0.2745265467752882,2.0356694293459507,Experiment
missed love opportunity,group_473,5,Career and Life Setbacks,1,0.2745265467752882,2.0356694293459507,Experiment
missed marijuana opportunity,group_279,3,Deprivation,1,3.359615119535183,0.09245855823219587,Experiment
missed market gain,group_1540,5,Career and Life Setbacks,1,-0.8359690795319445,2.71286518697396,Experiment
missed memorial service,group_1987,1,Competitive Failure,1,1.105696274275275,2.063374905912939,Experiment
missed monastery trip,group_1429,1,Competitive Failure,1,1.1975310251474243,1.9701799750931708,Experiment
missed movie outing,group_391,1,Competitive Failure,1,1.1528891405417867,2.048714805355637,Experiment
missed movie tickets,group_391,1,Competitive Failure,1,1.1528891405417867,2.048714805355637,Experiment
missed music festival,group_1429,1,Competitive Failure,1,1.1975310251474243,1.9701799750931708,Experiment
missed my chance,group_267,5,Career and Life Setbacks,1,0.27698687478889683,2.1195130748115303,Experiment
missed my flight,group_1959,1,Competitive Failure,1,1.2595569454831816,2.005205764097083,Experiment
missed my kids,group_1415,7,Separation,1,-0.23811309102512812,-3.1275461448177837,Experiment
missed olympic events,group_1423,1,Competitive Failure,1,1.052965919296317,2.068364206376834,Experiment
missed opportunities,group_83,5,Career and Life Setbacks,16,0.3978292627343589,2.0335129010050497,Experiment
missed opportunity,group_83,5,Career and Life Setbacks,28,0.3978292627343589,2.0335129010050497,Experiment
missed out,group_118,5,Career and Life Setbacks,3,0.5246958157741562,1.8549496217837709,Experiment
missed out on,group_118,5,Career and Life Setbacks,1,0.5246958157741562,1.8549496217837709,Experiment
missed outdoor activities,group_1423,1,Competitive Failure,1,1.052965919296317,2.068364206376834,Experiment
missed paid opportunity,group_415,5,Career and Life Setbacks,1,-0.1418549648968297,2.3615501409093613,Experiment
missed parenting moments,group_2480,7,Separation,1,0.131766410353785,-3.38082417438304,Experiment
missed parking spot,group_1709,1,Competitive Failure,1,1.1511554781857742,1.5386897358812055,Experiment
missed pay raise,group_645,5,Career and Life Setbacks,3,-0.38562658285938567,2.556916891141052,Experiment
missed payment fees,group_1226,2,Financial,1,-1.1552652702059167,3.3373668011648827,Experiment
missed personal goals,group_614,1,Competitive Failure,1,0.7368461592812277,2.3055271148653365,Experiment
missed phd chance,group_2348,1,Competitive Failure,1,0.37548491274867946,2.5592963658646934,Experiment
missed phone call,group_124,3,Deprivation,1,1.306974983539933,0.7244649758258392,Experiment
missed phone calls,group_124,3,Deprivation,1,1.306974983539933,0.7244649758258392,Experiment
missed physical activity,group_1423,1,Competitive Failure,1,1.052965919296317,2.068364206376834,Experiment
